fipsstat,state,year,vio,prop,murder,rape,assault,rob,auto,burg,larc,rpcpi,rpcim,rpcui,area,density,shalll,aftr,yr70,yr71,yr72,yr73,yr74,yr75,yr76,yr77,yr78,yr79,yr80,yr81,yr82,yr83,yr84,yr85,yr86,yr87,yr88,yr89,yr90,yr91,yr92,yr93,yr94,yr95,yr96,yr97,yr98,yr99,yr00,yr01,yr02,yr03,yr04,yr05,yr06,yr07,AK,AL,AZ,AR,CA,CO,CT,DE,FL,GA,DC,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,trnd,trndAK,trndAL,trndAZ,trndAR,trndCA,trndCO,trndCT,trndDC,trndDE,trndFL,trndGA,trndHI,trndIA,trndID,trndIL,trndIN,trndKS,trndKY,trndLA,trndMA,trndMD,trndME,trndMI,trndMN,trndMO,trndMS,trndMT,trndNC,trndND,trndNE,trndNH,trndNJ,trndNM,trndNV,trndNY,trndOH,trndOK,trndOR,trndPA,trndRI,trndSC,trndSD,trndTN,trndTX,trndUT,trndVA,trndVT,trndWA,trndWI,trndWV,trndWY,incarc_rate,unemp,stnumber,pop_b,ppb,prison_pop,prison_rate,prison_1,rpcrpo,crack,povrate,police,policerate,lpolicerate,ppx1019,ppx2029,ppx3039,ppx4049,ppx5064,ppx65o,vioarr,proparr,aovio,aopro,murarr,raparr,robarr,agaarr,burarr,lararr,autarr,aomur,aorap,aorob,aoaga,aobur,aolar,aoaut,popwm1019,popwm2029,popwm3039,popwm4049,popwm5064,popwm65o,popwf1019,popwf2029,popwf3039,popwf4049,popwf5064,popwf65o,popbm1019,popbm2029,popbm3039,popbm4049,popbm5064,popbm65o,popbf1019,popbf2029,popbf3039,popbf4049,popbf5064,popbf65o,popnm1019,popnm2029,popnm3039,popnm4049,popnm5064,popnm65o,popnf1019,popnf2029,popnf3039,popnf4049,popnf5064,popnf65o,popstate,ppwm1019,ppbm1019,ppnm1019,ppwf1019,ppbf1019,ppnf1019,ppwm2029,ppbm2029,ppnm2029,ppwf2029,ppbf2029,ppnf2029,ppwm3039,ppbm3039,ppnm3039,ppwf3039,ppbf3039,ppnf3039,ppwm4049,ppbm4049,ppnm4049,ppwf4049,ppbf4049,ppnf4049,ppwm5064,ppbm5064,ppnm5064,ppwf5064,ppbf5064,ppnf5064,ppwm65o,ppbm65o,ppnm65o,ppwf65o,ppbf65o,ppnf65o,lmur_1,lrap_1,laga_1,lrob_1,laut_1,lbur_1,llar_1,ratmur,ratrap,rataga,ratrob,rataut,ratbur,ratlar,lmur,lrap,laga,lrob,laut,lbur,llar,lnlpolicerate,lincarc_rate,lrpcim,lrpcui,lrpcrpo,lrpcpi,laovio,laopro,ratrap2,lrap2,ratvio,ratpro,lvio,lpro,mur_1,rap_1,aga_1,rob_1,aut_1,bur_1,lar_1,g_assault,ratgaga,lgaga,domvio
1,Alabama,1982,17653,165048,417,1026,11793,4417,10777,49531,104740,5487.7808,102.3572,46.09066,50767,77.318298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,13.2,1,1000534,0.2063286,9233,235.22261,195.4054,695.54999,-0.1594985,21.6,8201,208.93108,166.619,0.17281049,0.1775685,0.13811541,0.1018822,0.142131,0.1169291,,,74.760002,14.93,,,,,,,,90.220001,44.209999,29.110001,94.050003,11.95,16.879999,9.5500002,2025653,2262947,1986120,1527565,1896262,1326454,1924791,2222453,1996505,1572265,2108079,2041870,916747,744117,537897,341375,416102,376698,920199,872445,653298,429857,569904,588914,24488,25449,21813,14432,9725,4184,22966,25335,27637,17624,13275,6499,3925218,0.060462601,0.026831901,0.0005416,0.057470199,0.027000301,0.0005039,0.065082498,0.0216182,0.0005689,0.064354599,0.0253166,0.0006277,0.053592399,0.0132974,0.0004861,0.0541045,0.016019501,0.0006155,0.039722402,0.0088612,0.0002904,0.041141901,0.0114992,0.0003671,0.053326499,0.0121237,0.0002041,0.059705999,0.016477,0.0002937,0.035234202,0.0108483,9.66E-05,0.0541506,0.016435299,0.0001641,2.473738,3.2602389,5.7231121,4.8392482,5.6490111,7.2791858,7.897892,10.623613,26.138676,300.44193,112.52878,274.55801,1261.8662,2668.3867,2.3630793,3.2634161,5.7052546,4.7232089,5.6151624,7.140347,7.8892293,5.1157098,5.209486,4.5619788,3.8116739,6.544703,8.6102791,62.459999,14.24,26.138676,3.2634161,449.73297,4204.811,6.108654,8.3439846,11.866725,26.055756,305.85529,126.37424,284.01028,1449.8076,2691.603,2703,68.862419,4.2321105,0
1,Alabama,1983,16471,145890,364,931,11281,3895,9126,42485,94279,6108.7378,116.131,51.197521,50767,77.493431,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,12.8,1,1000855,0.20645231,9856,250.52687,235.2226,784.19623,0.26424089,23,8387,213.18677,208.93111,0.1687465,0.17797481,0.1398017,0.1043194,0.14166979,0.1184388,,,74.339996,15.95,,,,,,,,97.199997,47.779999,29.58,91.330002,12.04,18.43,8.5900002,2025653,2262947,1986120,1527565,1896262,1326454,1924791,2222453,1996505,1572265,2108079,2041870,916747,744117,537897,341375,416102,376698,920199,872445,653298,429857,569904,588914,24488,25449,21813,14432,9725,4184,22966,25335,27637,17624,13275,6499,3934109,0.058830101,0.0263889,0.000589,0.055876698,0.0265135,0.0005483,0.065412499,0.021670001,0.0006182,0.064322099,0.0253,0.000652,0.053945601,0.013763,0.0005239,0.054283202,0.0166231,0.0006629,0.040788699,0.0090549,0.0003261,0.0421254,0.0116214,0.0004029,0.053266998,0.0119943,0.0002234,0.059541602,0.016324701,0.0003188,0.035829,0.0107549,0.0001045,0.055135202,0.016443601,0.0001716,2.3630791,3.2634161,5.705255,4.7232089,5.6151619,7.140347,7.8892288,9.2524128,23.664825,286.74854,99.005898,231.97121,1079.9142,2396.4512,2.2248843,3.1639898,5.6586056,4.5951796,5.4466133,6.9846368,7.7817445,5.3420048,5.3706379,4.5788279,3.8794966,6.6646595,8.7174759,74.760002,14.93,23.664825,3.1639898,418.67166,3708.3364,6.037087,8.218339,10.623613,26.138676,300.44193,112.52878,274.55801,1261.8662,2668.3867,2420,61.513294,4.1192532,0
1,Alabama,1984,17204,138487,374,1002,11995,3833,9319,39970,89198,6999.9121,122.4644,37.58168,50767,77.842575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,10.2,1,1002563,0.20632,10482,265.24393,250.5269,878.63379,0.17790429,19.1,8071,204.23428,213.1868,0.1643941,0.1775867,0.1429868,0.1062144,0.1410407,0.1200814,,,74.290001,16.09,,,,,,,,91.300003,47.709999,26.309999,92.449997,11.05,19.120001,8.6700001,2025653,2262947,1986120,1527565,1896262,1326454,1924791,2222453,1996505,1572265,2108079,2041870,916747,744117,537897,341375,416102,376698,920199,872445,653298,429857,569904,588914,24488,25449,21813,14432,9725,4184,22966,25335,27637,17624,13275,6499,3951834,0.057119802,0.025829799,0.0006341,0.054278899,0.0259376,0.0005939,0.0653712,0.0215685,0.0006665,0.064134002,0.0251635,0.000683,0.054844901,0.014349,0.0005618,0.055121198,0.017395001,0.0007149,0.041556399,0.0092405,0.0003603,0.042858802,0.0117568,0.0004416,0.053188,0.0118315,0.0002437,0.0593132,0.0161219,0.0003424,0.036490101,0.0106535,0.0001093,0.056181502,0.016472399,0.0001746,2.224884,3.16399,5.6586061,4.59518,5.4466128,6.9846368,7.781744,9.4639606,25.355316,303.52997,96.992943,235.81456,1011.4291,2257.1292,2.2474909,3.2329884,5.7154803,4.5746384,5.4630456,6.9191198,7.721849,5.3621688,5.4930615,4.6900377,3.8629673,6.778368,8.853653,74.339996,15.95,25.355316,3.2329884,435.34216,3504.3728,6.0761323,8.161767,9.2524128,23.664825,286.74854,99.005898,231.97121,1079.9142,2396.4512,2485,62.882195,4.141263,0
1,Alabama,1985,18398,140115,396,1079,12686,4237,10395,41612,88108,7741.8179,125.8397,34.806721,50767,78.250183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,8.6000004,1,1005195,0.20598809,11015,277.27942,265.2439,967.89447,0.2647582,20.6,8316,209.33778,204.2343,0.16088201,0.17608669,0.14647891,0.1076159,0.1403673,0.121537,,,28.809999,17.08,,,,,,,,87.720001,41.990002,23.190001,27.719999,11.27,20.92,7.77,2025653,2262947,1986120,1527565,1896262,1326454,1924791,2222453,1996505,1572265,2108079,2041870,916747,744117,537897,341375,416102,376698,920199,872445,653298,429857,569904,588914,24488,25449,21813,14432,9725,4184,22966,25335,27637,17624,13275,6499,3972527,0.055800501,0.025335301,0.0006784,0.053023402,0.0254055,0.0006389,0.064754799,0.021301299,0.0007169,0.063662201,0.0249373,0.0007142,0.055825699,0.0149517,0.0006062,0.056132302,0.018195501,0.0007675,0.042070501,0.0094305,0.0003977,0.0433442,0.0118919,0.0004811,0.053100999,0.0116389,0.0002693,0.059074499,0.0159151,0.0003685,0.037072901,0.0105258,0.0001181,0.057179201,0.016459299,0.0001817,2.2474909,3.2329881,5.7154799,4.5746379,5.4630461,6.9191198,7.721849,9.9684658,27.161552,319.34332,106.65755,261.67224,1047.4945,2217.9333,2.2994268,3.3018024,5.7662668,4.6696234,5.5670929,6.9541564,7.7043309,5.3192677,5.5451775,4.8664246,4.0359864,6.875123,8.9543915,74.290001,16.09,27.161552,3.3018024,463.13089,3527.1001,6.1380095,8.168231,9.4639606,25.355316,303.52997,96.992943,235.81456,1011.4291,2257.1292,2934,73.857269,4.3021345,0
1,Alabama,1986,22616,151191,409,1150,16534,4523,10821,46974,93396,8340.7334,125.4813,37.02726,50767,78.625267,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,9.1000004,1,1007977,0.20555361,11710,293.36835,277.27939,1034.021,0.33658701,23.799999,8522,213.5,209.3378,0.15815631,0.1729904,0.1508256,0.1084904,0.1394576,0.1229455,,,27.98,15.35,,,,,,,,85.5,45.220001,24.940001,26.18,9.1999998,19.32,7.7800002,2025653,2262947,1986120,1527565,1896262,1326454,1924791,2222453,1996505,1572265,2108079,2041870,916747,744117,537897,341375,416102,376698,920199,872445,653298,429857,569904,588914,24488,25449,21813,14432,9725,4184,22966,25335,27637,17624,13275,6499,3991569,0.0547847,0.0249133,0.000727,0.052066699,0.0249807,0.0006839,0.063677698,0.0208923,0.0007656,0.0624559,0.0244573,0.0007416,0.057143901,0.015695101,0.0006501,0.057392702,0.0191183,0.0008255,0.042439699,0.0095406,0.0004334,0.043629698,0.0119254,0.0005216,0.052877702,0.0114551,0.0002916,0.0587092,0.0157279,0.0003961,0.037678201,0.0103959,0.0001228,0.0581095,0.0164517,0.0001874,2.299427,3.3018019,5.7662668,4.6696229,5.5670929,6.9541559,7.7043309,10.246597,28.810726,414.22308,113.31384,271.09641,1176.8304,2339.8318,2.3269458,3.3607478,6.0264049,4.7301612,5.6024747,7.07058,7.7578344,5.3439493,5.5872488,4.9309382,4.1874633,6.9412103,9.0289068,28.809999,17.08,28.810726,3.3607478,566.59424,3787.7585,6.3396435,8.2395296,9.9684658,27.161552,319.34332,106.65755,261.67224,1047.4945,2217.9333,3550,88.937454,4.4879332,0
1,Alabama,1987,22833,158918,380,1137,16735,4581,10731,48927,99260,9099.6621,126.2857,32.63562,50767,79.091949,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,7.5999999,1,1013455,0.20569371,12827,319.45621,293.36829,1098.26,0.25686321,21.299999,8606,214.33228,213.5,0.15666319,0.16848519,0.15177239,0.1137537,0.13854019,0.1244603,,,21.49,13.06,,,,,,,,86.440002,42.040001,20.610001,18.83,7.5999999,14.96,87.349998,2025653,2262947,1986120,1527565,1896262,1326454,1924791,2222453,1996505,1572265,2108079,2041870,916747,744117,537897,341375,416102,376698,920199,872445,653298,429857,569904,588914,24488,25449,21813,14432,9725,4184,22966,25335,27637,17624,13275,6499,4015261,0.054116301,0.0247897,0.0007748,0.051410399,0.024843,0.000729,0.062064499,0.020274101,0.0008034,0.0607729,0.0238067,0.0007636,0.056962401,0.0162791,0.0006921,0.057107098,0.0198543,0.0008774,0.044662099,0.0099281,0.0004729,0.0458299,0.0122916,0.0005691,0.0526626,0.0112919,0.000315,0.058288399,0.0155634,0.0004189,0.038321801,0.0103054,0.0001265,0.0590492,0.0164664,0.000191,2.326946,3.3607481,6.0264049,4.7301612,5.6024752,7.07058,7.757834,9.4638929,28.316963,416.78485,114.08972,267.25534,1218.526,2472.0684,2.2474837,3.343461,6.0325704,4.7369852,5.5882044,7.1053972,7.8128104,5.363637,5.6454468,5.0274014,3.7326055,7.0014825,9.1159925,27.98,15.35,28.316963,3.343461,568.65546,3957.8499,6.3432746,8.2834558,10.246597,28.810726,414.22308,113.31384,271.09641,1176.8304,2339.8318,3372,83.979599,4.4305739,0
1,Alabama,1988,23052,165209,408,1228,16556,4860,11007,50920,103282,10103.1,140.87399,28.764839,50767,79.261292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,6.9000001,1,1015878,0.20587039,12610,313.38083,319.45621,1191.897,0.68053031,19.299999,8928,221.87662,214.33231,0.15582229,0.16338751,0.1534953,0.1173709,0.13819639,0.1259678,,,28.469999,11.05,,,,,,,,82.470001,47.91,22.219999,27.5,6.8299999,13.46,7.8699999,2025653,2262947,1986120,1527565,1896262,1326454,1924791,2222453,1996505,1572265,2108079,2041870,916747,744117,537897,341375,416102,376698,920199,872445,653298,429857,569904,588914,24488,25449,21813,14432,9725,4184,22966,25335,27637,17624,13275,6499,4023858,0.053689498,0.024736,0.0008303,0.051009499,0.024773199,0.0007838,0.0602163,0.0196066,0.0008479,0.058821201,0.0231099,0.0007856,0.0572033,0.0167956,0.0007324,0.057312399,0.0205214,0.0009302,0.0460876,0.0103229,0.0005184,0.0471709,0.0126458,0.0006253,0.052710898,0.011146,0.0003397,0.0581275,0.015423,0.0004493,0.038884599,0.0102402,0.0001372,0.059958398,0.0165498,0.0001976,2.247484,3.343461,6.0325699,4.7369852,5.5882039,7.1053972,7.8128099,10.139523,30.517975,411.44592,120.77961,273.54346,1265.4523,2566.7407,2.3164408,3.4183159,6.0196776,4.7939672,5.6114607,7.1431847,7.8503923,5.3675275,5.7268476,5.124938,3.4575021,7.0833015,9.2205973,21.49,13.06,30.517975,3.4183159,572.88306,4105.7363,6.3506818,8.3201408,9.4638929,28.316963,416.78485,114.08972,267.25534,1218.526,2472.0684,3472,86.285355,4.4576597,0
1,Alabama,1989,24329,166244,421,1276,17117,5515,12249,47224,106771,11442.04,161.6433,32.328659,50767,79.386787,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,6.5999999,1,1018269,0.2060235,13907,345.06723,313.3808,1408.606,0.87811607,18.9,9116,226.19063,221.8766,0.1545883,0.15833551,0.1552607,0.1210264,0.13794559,0.1276878,,,40.490002,12.81,,,,,,,,86.209999,43.599998,28.41,43.07,8.25,15.28,8.8299999,2025653,2262947,1986120,1527565,1896262,1326454,1924791,2222453,1996505,1572265,2108079,2041870,916747,744117,537897,341375,416102,376698,920199,872445,653298,429857,569904,588914,24488,25449,21813,14432,9725,4184,22966,25335,27637,17624,13275,6499,4030229,0.0530397,0.0246775,0.0008861,0.050423902,0.0247276,0.0008335,0.058386799,0.0188739,0.0008883,0.057006702,0.0223697,0.0008101,0.057476901,0.0172504,0.0007779,0.057626501,0.021145901,0.0009831,0.0474566,0.0107798,0.0005652,0.048452102,0.0130923,0.0006804,0.0527886,0.0110113,0.00037,0.058003899,0.0152914,0.0004804,0.039577901,0.0101883,0.0001466,0.0609551,0.0166154,0.0002045,2.3164411,3.4183159,6.0196781,4.7939668,5.6114612,7.1431851,7.8503919,10.446056,31.660732,424.71533,136.84087,303.92813,1171.7449,2649.2539,2.3462245,3.4550772,6.0514193,4.9188185,5.7167912,7.0662494,7.8820333,5.4021215,5.7037826,5.1893229,3.3144014,7.2503557,9.3450499,28.469999,11.05,31.660732,3.4550772,603.66296,4124.9268,6.4030161,8.3248034,10.139523,30.517975,411.44592,120.77961,273.54346,1265.4523,2566.7407,3759,93.270134,4.5355,0
1,Alabama,1990,28630,169974,467,1319,21039,5805,14053,44585,111336,12656.54,186.75301,40.248501,50750,79.613579,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,6.3000002,1,1023445,0.2063051,15665,387.71021,345.0672,1607.525,0.61876887,19.200001,9499,235.10112,226.1906,0.1534809,0.15486419,0.15680289,0.1239247,0.1380011,0.1286658,,,19.74,11.59,,,,,,,,70.860001,28.73,18.120001,18.48,7.0300002,13.99,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4040389,0.052412301,0.024664501,0.0009284,0.049862299,0.0247375,0.0008759,0.0571279,0.018319,0.0009182,0.055840399,0.0218293,0.0008294,0.057746898,0.0175844,0.0008116,0.058006,0.0216281,0.0010259,0.048492901,0.0111754,0.0006012,0.049445499,0.0134843,0.0007254,0.052937999,0.0109215,0.0003893,0.058017701,0.0152317,0.0005029,0.039999101,0.0100998,0.000148,0.0615834,0.016629601,0.0002059,2.346225,3.4550769,6.0514188,4.918818,5.7167912,7.0662489,7.8820329,11.558293,32.64537,520.71716,143.67429,347.81305,1103.4829,2755.5762,2.4474032,3.485703,6.2552071,4.9675488,5.851665,7.0062265,7.921382,5.4213781,5.7930136,5.3124785,3.6258373,7.3824511,9.4459295,40.490002,12.81,32.64537,3.485703,708.59515,4206.8721,6.5632844,8.3444748,10.446056,31.660732,424.71533,136.84087,303.92813,1171.7449,2649.2539,3316,82.071304,4.4075885,0
1,Alabama,1991,34518,184882,469,1455,26348,6246,14858,51873,118151,13685.56,218.55521,52.553341,50750,80.611328,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,6.9000001,1,1036354,0.20801111,16760,409.67728,387.71021,1802.663,1.04748,18.799999,9816,239.93987,235.1011,0.1489273,0.1546063,0.15908091,0.12887029,0.138546,0.12933759,,,26.43,12.66,,,,,,,,91.860001,26.879999,24.16,25.809999,7.71,15.4,8.9099998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4091025,0.050339501,0.024458401,0.0009294,0.0478829,0.024419799,0.0008973,0.056728601,0.0184453,0.0009303,0.055756699,0.0218952,0.0008502,0.058639102,0.0178327,0.0008316,0.058802102,0.0219473,0.0010281,0.050092299,0.0119777,0.0006206,0.05105,0.0143448,0.0007849,0.0532896,0.01091,0.0004258,0.058205001,0.0151837,0.0005319,0.040384699,0.0100131,0.0001638,0.061963901,0.0165831,0.000229,2.447403,3.485703,6.2552071,4.9675488,5.851665,7.006227,7.921382,11.46412,35.565659,644.04395,152.67567,363.18527,1267.9707,2888.0537,2.4392221,3.5713806,6.4677668,5.028316,5.8949132,7.1451731,7.968338,5.4600158,5.9135032,5.5224762,3.8461602,7.4970202,9.5240965,19.74,11.59,35.565659,3.5713806,843.74945,4519.21,6.7378554,8.4160929,11.558293,32.64537,520.71716,143.67429,347.81305,1103.4829,2755.5762,6049,147.86026,4.9962678,0
1,Alabama,1992,36052,181837,455,1704,27074,6819,14983,49053,117801,14870.72,273.77859,66.942719,50750,81.561951,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,6.9000001,1,1053479,0.2095453,17453,421.6445,409.67731,2054.626,1.08769,17.299999,10085,243.64206,239.9399,0.14704551,0.1530233,0.159628,0.132388,0.1384593,0.1297826,,,42.150002,14.13,,,,,,,,103.37,35.32,33.52,44.200001,8.8100004,16.809999,10.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4139269,0.0494892,0.0244333,0.0008999,0.046948101,0.0243818,0.0008932,0.055823099,0.018668,0.0009422,0.054860398,0.0218809,0.0008487,0.058857299,0.017974701,0.0008422,0.058938202,0.0220157,0.0009999,0.051147401,0.0126573,0.0006228,0.0520459,0.0151263,0.0007883,0.0532616,0.0109623,0.0004448,0.058139,0.0150976,0.000554,0.040707901,0.0098964,0.0001696,0.062313698,0.016450999,0.000244,2.4392221,3.5713811,6.4677668,5.028316,5.8949132,7.1451731,7.968338,10.992279,41.166691,654.07684,164.73923,361.97214,1185.0643,2845.9373,2.3971932,3.7176294,6.4832249,5.1043639,5.8915672,7.0775523,7.9536476,5.4803886,5.9763508,5.6964536,4.2151875,7.6278491,9.6071491,26.43,12.66,41.166691,3.7176294,870.97504,4392.9736,6.7696133,8.3877621,11.46412,35.565659,644.04395,152.67567,363.18527,1267.9707,2888.0537,4825,116.56647,4.7584615,0
